author_id,work_id,seq,latin_name,greek_name,latin_title,greek_title,english_title,cts_urn,cts_confirmed,exportable
0007,130,129,Plutarchus,Πλούταρχος,Bruta animalia ratione uti,Περὶ τοῦ τὰ ἄλογα λόγῳ χρῆσθαι,,urn:cts:greekLit:tlg0007.tlg130,1,1
0007,131,130,Plutarchus,Πλούταρχος,De esu carnium I,Περὶ σαρκοφαγίας λόγος α′,,urn:cts:greekLit:tlg0007.tlg131,1,1
0007,132,131,Plutarchus,Πλούταρχος,De esu carnium II,Περὶ σαρκοφαγίας λόγος β′,,urn:cts:greekLit:tlg0007.tlg132,1,1
0007,133,132,Plutarchus,Πλούταρχος,Platonicae quaestiones,Πλατωνικὰ ζητήματα,,urn:cts:greekLit:tlg0007.tlg133,1,1
0007,134,133,Plutarchus,Πλούταρχος,De animae procreatione in Timaeo,Περὶ τῆς ἐν Τιμαίῳ ψυχογονίας,,urn:cts:greekLit:tlg0007.tlg134,1,1
0007,135,134,Plutarchus,Πλούταρχος,Epitome libri de animae procreatione in Timaeo,Ἐπιτομὴ τοῦ περὶ τῆς ἐν τῷ Τιμαίῳ ψυχογονίας,,urn:cts:greekLit:tlg0007.tlg135,1,1
0007,136,135,Plutarchus,Πλούταρχος,De Stoicorum repugnantiis,Περὶ Στωικῶν ἐνιγμάτων.,,urn:cts:greekLit:tlg0007.tlg136,1,1
0007,137,136,Plutarchus,Πλούταρχος,Compendium Argumenti Stoicos absurdiora poetis dicere,Σύνοψις τοῦ ὅτι παραδοξότερα οἱ Στωικοὶ τῶν ποιητῶν λέγουσι,,urn:cts:greekLit:tlg0007.tlg137,1,1
0007,138,137,Plutarchus,Πλούταρχος,De communibus notitiis adversus Stoicos,Περὶ τῶν κοινῶν ἐννοιῶν πρὸς τοὺς Στωικοὺς,,urn:cts:greekLit:tlg0007.tlg138,1,1
0007,139,138,Plutarchus,Πλούταρχος,Non posse suaviter vivi secundum Epicurum,Ὅτι οὐδ' ἡδέως ζῆν ἔστι κατ' Ἐπίκουρον,,urn:cts:greekLit:tlg0007.tlg139,1,1
0007,140,139,Plutarchus,Πλούταρχος,Adversus Colotem,Πρὸς Κωλώτην,,urn:cts:greekLit:tlg0007.tlg140,1,1
0007,141,140,Plutarchus,Πλούταρχος,An Recte Dictum Sit Latenter Esse Vivendum,Εἰ καλῶς εἴρηται τὸ λάθε βιώτας,,urn:cts:greekLit:tlg0007.tlg141,1,1
0007,143,141,Plutarchus,Πλούταρχος,De libidine et aegritudine,,,urn:cts:greekLit:tlg0007.tlg143,0,0
0007,144,142,Plutarchus,Πλούταρχος,Parsne an facultas animi sit viva passiva,,,urn:cts:greekLit:tlg0007.tlg144,0,0
0007,145,143,Plutarchus,Πλούταρχος,Fragmenta,,,urn:cts:greekLit:tlg0007.tlg145,0,0
0007,146,144,Plutarchus,Πλούταρχος,,Παροιμίαι αἷς Ἀλεξανδρεῖς ἐχρῶντο,,urn:cts:greekLit:tlg0007.tlg146,1,1
0007,147,145,Plutarchus,Πλούταρχος,,Ἐκλογὴ περὶ τῶν ἀδυνάτων,,urn:cts:greekLit:tlg0007.tlg147,1,1
0008,001,1,Athenaeus,Ἀθήναιος Ναυκρατίτης,Deipnosophistae,Δειπνοσοφισταί,,urn:cts:greekLit:tlg0008.tlg001,1,1
0009,001,1,Sappho,Σαπφώ,Fragmenta,,,urn:cts:greekLit:tlg0009.tlg001,0,0
0009,002,2,Sappho,Σαπφώ,Epigrammata,,,urn:cts:greekLit:tlg0009.tlg002,0,0
0010,001,1,Isocrates,Ἰσοκράτης,Against Euthynus,,Against Euthynus,urn:cts:greekLit:tlg0010.tlg001,1,1
0010,002,2,Isocrates,Ἰσοκράτης,Against Callimachus,,Against Callimachus,urn:cts:greekLit:tlg0010.tlg002,1,1
0010,003,3,Isocrates,Ἰσοκράτης,Against Lochites,,Against Lochites,urn:cts:greekLit:tlg0010.tlg003,1,1
0010,004,4,Isocrates,Ἰσοκράτης,On the team of horses,,Concerning the Team of Horses,urn:cts:greekLit:tlg0010.tlg004,1,1
0010,005,5,Isocrates,Ἰσοκράτης,Trapeziticus,,Trapeziticus,urn:cts:greekLit:tlg0010.tlg005,1,1
0010,006,6,Isocrates,Ἰσοκράτης,Aegineticus,,Aegineticus,urn:cts:greekLit:tlg0010.tlg006,1,1
0010,007,7,Isocrates,Ἰσοκράτης,To Demonicus,,To Demonicus,urn:cts:greekLit:tlg0010.tlg007,1,1
0010,008,8,Isocrates,Ἰσοκράτης,Against the Sophists,,Against the Sophists,urn:cts:greekLit:tlg0010.tlg008,1,1
0010,009,9,Isocrates,Ἰσοκράτης,Helen,,Helen,urn:cts:greekLit:tlg0010.tlg009,1,1
0010,010,10,Isocrates,Ἰσοκράτης,Busiris,,Busiris,urn:cts:greekLit:tlg0010.tlg010,1,1
0010,011,11,Isocrates,Ἰσοκράτης,Panegyricus,,Panegyricus,urn:cts:greekLit:tlg0010.tlg011,1,1
0010,012,12,Isocrates,Ἰσοκράτης,Plataicus,,Plataicus,urn:cts:greekLit:tlg0010.tlg012,1,1
0010,013,13,Isocrates,Ἰσοκράτης,To Nicocles,,To Nicocles,urn:cts:greekLit:tlg0010.tlg013,1,1
0010,014,14,Isocrates,Ἰσοκράτης,Nicocles or the Cyprians,,Nicocles or the Cyprians,urn:cts:greekLit:tlg0010.tlg014,1,1
0010,015,15,Isocrates,Ἰσοκράτης,Evagoras,,Evagoras,urn:cts:greekLit:tlg0010.tlg015,1,1
0010,016,16,Isocrates,Ἰσοκράτης,Archidamus,,Archidamus,urn:cts:greekLit:tlg0010.tlg016,1,1
0010,017,17,Isocrates,Ἰσοκράτης,On the Peace,,On the Peace,urn:cts:greekLit:tlg0010.tlg017,1,1
0010,018,18,Isocrates,Ἰσοκράτης,Areopagiticus,,Areopagiticus,urn:cts:greekLit:tlg0010.tlg018,1,1
0010,019,19,Isocrates,Ἰσοκράτης,Antidosis,,Antidosis,urn:cts:greekLit:tlg0010.tlg019,1,1
0010,020,20,Isocrates,Ἰσοκράτης,To Philip,,To Philip,urn:cts:greekLit:tlg0010.tlg020,1,1
0010,021,21,Isocrates,Ἰσοκράτης,Panathenaicus,,Panathenaicus,urn:cts:greekLit:tlg0010.tlg021,1,1
0010,022,22,Isocrates,Ἰσοκράτης,Ad Dionysium,To Dionysius,,urn:cts:greekLit:tlg0010.tlg022,1,1
0010,023,23,Isocrates,Ἰσοκράτης,Ad filios Jasonis,To the Children of Jason,,urn:cts:greekLit:tlg0010.tlg023,1,1
0010,024,24,Isocrates,Ἰσοκράτης,Ad Archidamum,To Archidamus,,urn:cts:greekLit:tlg0010.tlg024,1,1
0010,025,25,Isocrates,Ἰσοκράτης,Ad reges Mytilenaeos,To the Rulers of the Mytilenaeans,,urn:cts:greekLit:tlg0010.tlg025,1,1
0010,026,26,Isocrates,Ἰσοκράτης,Ad Timotheum,To Timotheus,,urn:cts:greekLit:tlg0010.tlg026,1,1
0010,027,27,Isocrates,Ἰσοκράτης,Ad Philippum,"To Philip, I",,urn:cts:greekLit:tlg0010.tlg027,1,1
0010,028,28,Isocrates,Ἰσοκράτης,Ad Alexandrum,To Alexander,,urn:cts:greekLit:tlg0010.tlg028,1,1
0010,029,29,Isocrates,Ἰσοκράτης,Ad Antipatrum,To Antipater,,urn:cts:greekLit:tlg0010.tlg029,1,1
0010,030,30,Isocrates,Ἰσοκράτης,Ad Philippum,"To Philip, II",,urn:cts:greekLit:tlg0010.tlg030,1,1
0011,001,1,Sophocles,Σοφοκλῆς,Trachiniae,Τραχίνιαι,,urn:cts:greekLit:tlg0011.tlg001,1,1
0011,002,2,Sophocles,Σοφοκλῆς,Antigone,Ἀντιγόνη,Antigone,urn:cts:greekLit:tlg0011.tlg002,1,1
0011,003,3,Sophocles,Σοφοκλῆς,Ajax,Αἴας,Ajax,urn:cts:greekLit:tlg0011.tlg003,1,1
0011,004,4,Sophocles,Σοφοκλῆς,Oedipus Tyrannus,Οἰδίπους Τύραννος,,urn:cts:greekLit:tlg0011.tlg004,1,1
0011,005,5,Sophocles,Σοφοκλῆς,Electra,Ἠλέκτρα,Electra,urn:cts:greekLit:tlg0011.tlg005,1,1
0011,006,6,Sophocles,Σοφοκλῆς,Philoctetes,Φιλοκτήτης,Philoctetes,urn:cts:greekLit:tlg0011.tlg006,1,1
0011,007,7,Sophocles,Σοφοκλῆς,Oedipus at Colonus,Οἰδίπους ἐπὶ Κολωνῷ,Oedipus at Colonus,urn:cts:greekLit:tlg0011.tlg007,1,1
0011,008,8,Sophocles,Σοφοκλῆς,Ichneutae,,,urn:cts:greekLit:tlg0011.tlg008,1,1
0011,009,9,Sophocles,Σοφοκλῆς,Fragmenta (Elegiaca),,,urn:cts:greekLit:tlg0011.tlg009,0,0
0011,011,10,Sophocles,Σοφοκλῆς,Ajax,,,urn:cts:greekLit:tlg0011.tlg011,0,0
0011,012,11,Sophocles,Σοφοκλῆς,Electra,,,urn:cts:greekLit:tlg0011.tlg012,0,0
0011,013,12,Sophocles,Σοφοκλῆς,Oedipus Tyrannus,,,urn:cts:greekLit:tlg0011.tlg013,0,0
0011,014,13,Sophocles,Σοφοκλῆς,Antigone,,,urn:cts:greekLit:tlg0011.tlg014,0,0
0011,015,14,Sophocles,Σοφοκλῆς,Trachiniae,,,urn:cts:greekLit:tlg0011.tlg015,0,0
0011,016,15,Sophocles,Σοφοκλῆς,Philoctetes,,,urn:cts:greekLit:tlg0011.tlg016,0,0
0011,017,16,Sophocles,Σοφοκλῆς,Oedipus Coloneus,,,urn:cts:greekLit:tlg0011.tlg017,0,0
0012,001,1,Homerus,Ὅμηρος,Iliad,Ἰλιάς,Iliad,urn:cts:greekLit:tlg0012.tlg001,1,1
0012,002,2,Homerus,Ὅμηρος,Odyssey,Ὀδύσσεια,Odyssey,urn:cts:greekLit:tlg0012.tlg002,1,1
0012,003,3,Homerus,Ὅμηρος,Epigrammata,Ὁμήρου ἐπιγράμματα,Homer’s Epigrams,urn:cts:greekLit:tlg0012.tlg003,1,1
0013,001,1,Hymni Homerici,Ὁμηρικοὶ ὕμνοι,Hymn 1 to Dionysus,,Hymn 1 to Dionysus,urn:cts:greekLit:tlg0013.tlg001,1,1
0013,002,2,Hymni Homerici,Ὁμηρικοὶ ὕμνοι,Hymn 2 to Demeter,,Hymn 2 to Demeter,urn:cts:greekLit:tlg0013.tlg002,1,1
0013,003,3,Hymni Homerici,Ὁμηρικοὶ ὕμνοι,Hymn 3 to Apollo,,Hymn 3 to Delian and Pythian Apollo,urn:cts:greekLit:tlg0013.tlg003,1,1
0013,004,4,Hymni Homerici,Ὁμηρικοὶ ὕμνοι,Hymn 4 to Hermes,,Hymn 4 to Hermes,urn:cts:greekLit:tlg0013.tlg004,1,1
0013,005,5,Hymni Homerici,Ὁμηρικοὶ ὕμνοι,Hymn 5 to Aphrodite,,Hymn 5 to Aphrodite,urn:cts:greekLit:tlg0013.tlg005,1,1
0013,006,6,Hymni Homerici,Ὁμηρικοὶ ὕμνοι,Hymn 6 to Aphrodite,,Hymn 6 to Aphrodite,urn:cts:greekLit:tlg0013.tlg006,1,1
0013,007,7,Hymni Homerici,Ὁμηρικοὶ ὕμνοι,Hymn 7 to Dionysus,,Hymn 7 to Dionysus,urn:cts:greekLit:tlg0013.tlg007,1,1
0013,008,8,Hymni Homerici,Ὁμηρικοὶ ὕμνοι,Hymn 8 to Ares,,Hymn 8 to Ares,urn:cts:greekLit:tlg0013.tlg008,1,1
0013,009,9,Hymni Homerici,Ὁμηρικοὶ ὕμνοι,Hymn 9 to Artemis,,Hymn 9 to Artemis,urn:cts:greekLit:tlg0013.tlg009,1,1
0013,010,10,Hymni Homerici,Ὁμηρικοὶ ὕμνοι,Hymn 10 to Aphrodite,,Hymn 10 to Aphrodite,urn:cts:greekLit:tlg0013.tlg010,1,1
0013,011,11,Hymni Homerici,Ὁμηρικοὶ ὕμνοι,Hymn 11 to Athena,,Hymn 11 To Athena,urn:cts:greekLit:tlg0013.tlg011,1,1
0013,012,12,Hymni Homerici,Ὁμηρικοὶ ὕμνοι,Hymn 12 to Hera,,Hymn 12 to Hera,urn:cts:greekLit:tlg0013.tlg012,1,1
0013,013,13,Hymni Homerici,Ὁμηρικοὶ ὕμνοι,Hymn 13 to Demeter,,Hymn 13 to Demeter,urn:cts:greekLit:tlg0013.tlg013,1,1
0013,014,14,Hymni Homerici,Ὁμηρικοὶ ὕμνοι,Hymn 14 to the Mother of the Gods,,Hymn 14 to the Mother of the Gods,urn:cts:greekLit:tlg0013.tlg014,1,1
0013,015,15,Hymni Homerici,Ὁμηρικοὶ ὕμνοι,Hymn 15 to Heracles,,Hymn 15 To Heracles,urn:cts:greekLit:tlg0013.tlg015,1,1
0013,016,16,Hymni Homerici,Ὁμηρικοὶ ὕμνοι,Hymn 16 to Asclepius,,Hymn 16 To Asclepius,urn:cts:greekLit:tlg0013.tlg016,1,1
0013,017,17,Hymni Homerici,Ὁμηρικοὶ ὕμνοι,Hymn 17 to the Dioscuri,,Hymn 17 To the Dioscuri,urn:cts:greekLit:tlg0013.tlg017,1,1
0013,018,18,Hymni Homerici,Ὁμηρικοὶ ὕμνοι,Hymn 18 to Hermes,,Hymn 18 to Hermes,urn:cts:greekLit:tlg0013.tlg018,1,1
0013,019,19,Hymni Homerici,Ὁμηρικοὶ ὕμνοι,Hymn 19 to Pan,,Hymn 19 to Pan,urn:cts:greekLit:tlg0013.tlg019,1,1
0013,020,20,Hymni Homerici,Ὁμηρικοὶ ὕμνοι,Hymn 20 to Hephaestus,,Hymn 20 To Hephaestus,urn:cts:greekLit:tlg0013.tlg020,1,1
0013,021,21,Hymni Homerici,Ὁμηρικοὶ ὕμνοι,Hymn 21 to Apollo,,Hymn 21 To Apollo,urn:cts:greekLit:tlg0013.tlg021,1,1
0013,022,22,Hymni Homerici,Ὁμηρικοὶ ὕμνοι,Hymn 22 to Poseidon,,Hymn 22 To Poseidon,urn:cts:greekLit:tlg0013.tlg022,1,1
0013,023,23,Hymni Homerici,Ὁμηρικοὶ ὕμνοι,Hymn 23 to Zeus,,Hymn 23 to Zeus,urn:cts:greekLit:tlg0013.tlg023,1,1
0013,024,24,Hymni Homerici,Ὁμηρικοὶ ὕμνοι,Hymn 24 to Hestia,,Hymn 24 To Hestia,urn:cts:greekLit:tlg0013.tlg024,1,1
0013,025,25,Hymni Homerici,Ὁμηρικοὶ ὕμνοι,Hymn 25 to the Muses and Apollo,,Hymn 25 To the Muses and Apollo,urn:cts:greekLit:tlg0013.tlg025,1,1
0013,026,26,Hymni Homerici,Ὁμηρικοὶ ὕμνοι,Hymn 26 to Dionysus,,Hymn 26 To Dionysus,urn:cts:greekLit:tlg0013.tlg026,1,1
0013,027,27,Hymni Homerici,Ὁμηρικοὶ ὕμνοι,Hymn 27 to Artemis,,Hymn 27 to Artemis,urn:cts:greekLit:tlg0013.tlg027,1,1
0013,028,28,Hymni Homerici,Ὁμηρικοὶ ὕμνοι,Hymn 28 to Athena,,Hymn 28 to Athena,urn:cts:greekLit:tlg0013.tlg028,1,1
0013,029,29,Hymni Homerici,Ὁμηρικοὶ ὕμνοι,Hymn 29 to Hestia,,Hymn 29 to Hestia,urn:cts:greekLit:tlg0013.tlg029,1,1
0013,030,30,Hymni Homerici,Ὁμηρικοὶ ὕμνοι,Hymn 30 to Earth,,Hymn 30 to Earth,urn:cts:greekLit:tlg0013.tlg030,1,1
0013,031,31,Hymni Homerici,Ὁμηρικοὶ ὕμνοι,Hymn 31 to Helios,,Hymn 31 to Helios,urn:cts:greekLit:tlg0013.tlg031,1,1
0013,032,32,Hymni Homerici,Ὁμηρικοὶ ὕμνοι,Hymn 32 to Selene,,Hymn 32 To Selene,urn:cts:greekLit:tlg0013.tlg032,1,1
0013,033,33,Hymni Homerici,Ὁμηρικοὶ ὕμνοι,Hymn 33 to the Dioscuri,,Hymn 33 To the Dioscuri,urn:cts:greekLit:tlg0013.tlg033,1,1
0014,001,1,Demosthenes,Δημοσθένης,Olynthiac 1,Ὀλυνθιακὸς α΄,Olynthiac 1,urn:cts:greekLit:tlg0014.tlg001,1,1
0014,002,2,Demosthenes,Δημοσθένης,Olynthiac 2,Ὀλυνθιακὸς β΄,Olynthiac 2,urn:cts:greekLit:tlg0014.tlg002,1,1
0014,003,3,Demosthenes,Δημοσθένης,Olynthiac 3,Ὀλυνθιακὸς γ΄,Olynthiac 3,urn:cts:greekLit:tlg0014.tlg003,1,1
0014,004,4,Demosthenes,Δημοσθένης,Philippic 1,κατὰ Φιλίππου α΄,Philippic 1,urn:cts:greekLit:tlg0014.tlg004,1,1
0014,005,5,Demosthenes,Δημοσθένης,On the Peace,περὶ τῆς εἰρήνης,On the Peace,urn:cts:greekLit:tlg0014.tlg005,1,1
0014,006,6,Demosthenes,Δημοσθένης,Philippic 2,κατὰ Φιλίππου β΄,Philippic 2,urn:cts:greekLit:tlg0014.tlg006,1,1
0014,007,7,Demosthenes,Δημοσθένης,On the Halonnesus,περὶ Ἀλοννήσου,On Halonnesus,urn:cts:greekLit:tlg0014.tlg007,1,1
0014,008,8,Demosthenes,Δημοσθένης,On the Chersonese,περὶ τῶν ἐν Χερρονήσῳ,On the Chersonese,urn:cts:greekLit:tlg0014.tlg008,1,1
0014,009,9,Demosthenes,Δημοσθένης,Philippic 3,κατὰ Φιλίππου γ΄,Philippic 3,urn:cts:greekLit:tlg0014.tlg009,1,1
0014,010,10,Demosthenes,Δημοσθένης,Philippic 4,κατὰ Φιλίππου δ΄,Philippic 4,urn:cts:greekLit:tlg0014.tlg010,1,1
0014,011,11,Demosthenes,Δημοσθένης,Reply to Philip,πρὸς τὴν ἐπιστολήν τὴν Φιλίππου,Answer to Philip’s Letter,urn:cts:greekLit:tlg0014.tlg011,1,1
0014,012,12,Demosthenes,Δημοσθένης,Philip,ἐπιστολή [Φιλίππου],Philip’s Letter,urn:cts:greekLit:tlg0014.tlg012,1,1
0014,013,13,Demosthenes,Δημοσθένης,On Organization,περὶ συντάξεως,On Organization,urn:cts:greekLit:tlg0014.tlg013,1,1
0014,014,14,Demosthenes,Δημοσθένης,On the Navy,περὶ τῶν συμμοριῶν,On the Navy-Boards,urn:cts:greekLit:tlg0014.tlg014,1,1
0014,015,15,Demosthenes,Δημοσθένης,On the Liberty of the Rhodians,ὑπὲρ τῆς Ῥοδίων ἐλευθερίας,For the Liberty of the Rhodians,urn:cts:greekLit:tlg0014.tlg015,1,1
0014,016,16,Demosthenes,Δημοσθένης,For the Megalopolitans,ὑπὲρ Μεγαλοπολιτῶν,For the People of Megalopolis,urn:cts:greekLit:tlg0014.tlg016,1,1
0014,017,17,Demosthenes,Δημοσθένης,On the Accession of Alexander,περὶ τῶν πρὸς Ἀλέξανδρον συνθηκῶν,On the Treaty with Alexander,urn:cts:greekLit:tlg0014.tlg017,1,1
0014,018,18,Demosthenes,Δημοσθένης,On the Crown,ὑπὲρ Κτησιφῶντος περὶ τοῦ στεφάνου,On the Crown,urn:cts:greekLit:tlg0014.tlg018,1,1
0014,019,19,Demosthenes,Δημοσθένης,On the False Embassy,περὶ τῆς παραπρεσβείας,On the False Embassy,urn:cts:greekLit:tlg0014.tlg019,1,1
0014,020,20,Demosthenes,Δημοσθένης,Against Leptines,περὶ τῆς Ἀτελείας πρὸς Λεπτίνην,Against Leptines,urn:cts:greekLit:tlg0014.tlg020,1,1
0014,021,21,Demosthenes,Δημοσθένης,Against Midias,κατὰ Μειδίου περὶ τοῦ Κονδύλου,Against Meidias,urn:cts:greekLit:tlg0014.tlg021,1,1
0014,022,22,Demosthenes,Δημοσθένης,Against Androtion,κατὰ Ἀνδροτίωνος παρανόμων,Against Androtion,urn:cts:greekLit:tlg0014.tlg022,1,1
0014,023,23,Demosthenes,Δημοσθένης,Against Aristocrates,κατὰ Ἀριστοκράτους,Against Aristocrates,urn:cts:greekLit:tlg0014.tlg023,1,1
0014,024,24,Demosthenes,Δημοσθένης,Against Timocrates,κατὰ Τιμοκράτους,Against Timocrates,urn:cts:greekLit:tlg0014.tlg024,1,1
0014,025,25,Demosthenes,Δημοσθένης,Against Aristogiton 1,κατὰ Ἀριστογείτονος α΄,Against Aristogeiton I,urn:cts:greekLit:tlg0014.tlg025,1,1
0014,026,26,Demosthenes,Δημοσθένης,Against Aristogiton 2,κατὰ Ἀριστογείτονος β΄,Against Aristogeiton II,urn:cts:greekLit:tlg0014.tlg026,1,1
0014,027,27,Demosthenes,Δημοσθένης,Against Aphobus 1,κατὰ Ἀφόβου ἐπιτροπῆς α΄,Against Aphobus I,urn:cts:greekLit:tlg0014.tlg027,1,1
0014,028,28,Demosthenes,Δημοσθένης,Against Aphobus 2,κατὰ Ἀφόβου β΄,Against Aphobus II,urn:cts:greekLit:tlg0014.tlg028,1,1
0014,029,29,Demosthenes,Δημοσθένης,Against Aphobus,πρὸς Ἄφοβον ὑπὲρ Φάνου ψευδομαρτυριῶν γ΄,Against Aphobus III,urn:cts:greekLit:tlg0014.tlg029,1,1
0014,030,30,Demosthenes,Δημοσθένης,Against Onetor,πρὸς Ὀνήτορα ἐξούλης α΄,Against Onetor I,urn:cts:greekLit:tlg0014.tlg030,1,1
0014,031,31,Demosthenes,Δημοσθένης,Against Onetor,πρὸς Ὀνήτορα ἐξούλης β΄,Against Onetor II,urn:cts:greekLit:tlg0014.tlg031,1,1
0014,032,32,Demosthenes,Δημοσθένης,,πρὸς Ζηνόθεμιν παραγραφή,Against Zenothemis,urn:cts:greekLit:tlg0014.tlg032,1,1
0014,033,33,Demosthenes,Δημοσθένης,Against Apatourius,πρὸς Ἀπατούριον παραγραφή,Against Apaturius,urn:cts:greekLit:tlg0014.tlg033,1,1
0014,034,34,Demosthenes,Δημοσθένης,Against Phormio,πρὸς Φορμίωνα ὑπὲρ δανείου,Against Phormio,urn:cts:greekLit:tlg0014.tlg034,1,1
0014,035,35,Demosthenes,Δημοσθένης,Against Lacritus,πρὸς τὴν Λάκριτον παραγραφὴν,Against Lacritus,urn:cts:greekLit:tlg0014.tlg035,1,1
0014,036,36,Demosthenes,Δημοσθένης,For Phormio,παραγραφὴ ὑπὲρ Φορμίωνος,For Phormio,urn:cts:greekLit:tlg0014.tlg036,1,1
0014,037,37,Demosthenes,Δημοσθένης,Against Pantaenetus,παραγραφὴ πρὸς Πανταίνετον,Against Pantaenetus,urn:cts:greekLit:tlg0014.tlg037,1,1
0014,038,38,Demosthenes,Δημοσθένης,Against Nausimachus and Xenopeithes,παραγραφὴ πρὸς Ναυσίμακον καὶ Ξενοπείθην,Against Nausimachus and Xenopeithes,urn:cts:greekLit:tlg0014.tlg038,1,1
0014,039,39,Demosthenes,Δημοσθένης,Against Boeotus 1,πρὸς Βοιωτὸν περὶ τοῦ Ὀνόματος,Against Boeotus I,urn:cts:greekLit:tlg0014.tlg039,1,1
0014,040,40,Demosthenes,Δημοσθένης,Against Boeotus 2,πρὸς Βοιωτὸν περὶ προικὸς μητρῴας,Against Boeotus II,urn:cts:greekLit:tlg0014.tlg040,1,1
0014,041,41,Demosthenes,Δημοσθένης,Against Spudias,πρὸς Σπουδίαν ὑπὲρ προικός,Against Spudias,urn:cts:greekLit:tlg0014.tlg041,1,1
0014,042,42,Demosthenes,Δημοσθένης,Against Phaenippus,πρὸς Φαίνιππον περὶ ἀντιδόσεως,Against Phaenippus,urn:cts:greekLit:tlg0014.tlg042,1,1
0014,043,43,Demosthenes,Δημοσθένης,Against Macartatus,πρὸς Μακάρτατον περὶ Ἁγνίου κλήρου,Against Macartatus,urn:cts:greekLit:tlg0014.tlg043,1,1
0014,044,44,Demosthenes,Δημοσθένης,Against Leochares,πρὸς Λεωκάρη περὶ τοῦ Ἀρχιάδου κλήρου,Against Leochares,urn:cts:greekLit:tlg0014.tlg044,1,1
0014,045,45,Demosthenes,Δημοσθένης,Against Stephanus 1,κατὰ Στεφάνου ψευδομαρτυριῶν α΄,Against Stephanus I,urn:cts:greekLit:tlg0014.tlg045,1,1
0014,046,46,Demosthenes,Δημοσθένης,Against Stephanus 2,κατὰ Στεφάνου ψευδομαρτυριῶν β΄,Against Stephanus II,urn:cts:greekLit:tlg0014.tlg046,1,1
0014,047,47,Demosthenes,Δημοσθένης,Against Evergus and Mnesibulus,κατὰ Εὐέργου καὶ Μνησιβούλου ψευδομαρτυριῶν,Against Evergus and Mnesibulus,urn:cts:greekLit:tlg0014.tlg047,1,1
0014,048,48,Demosthenes,Δημοσθένης,Against Olympiodorus,κατὰ Ὀλυμπιοδώρου βλάβης,Against Olympiodorus,urn:cts:greekLit:tlg0014.tlg048,1,1
0014,049,49,Demosthenes,Δημοσθένης,Against Timotheus,πρὸς Τιμόθεον ὑπὲρ χρέως,Apollodorus Against Timotheus,urn:cts:greekLit:tlg0014.tlg049,1,1
