author_id,author_name_latin,author_name_greek,author_name_english,epitheton,era,source,work_id,title_latin,title_english,title_greek,cts_urn,cts_confirmed
0006,Euripides,Εὐριπίδης,Euripides,Trag.,5th c. B.C.,tlg:cd;tlg:post-e;bcdavasconcelos;cts:perseids;wikidata,002,Alcestis,Alcestis,Ἄλκηστις,urn:cts:greekLit:tlg0006.tlg002,True
0006,Euripides,Εὐριπίδης,Euripides,Trag.,5th c. B.C.,tlg:cd;tlg:post-e;bcdavasconcelos;cts:perseids;wikidata,003,Medea,Medea,Μήδεια,urn:cts:greekLit:tlg0006.tlg003,True
0006,Euripides,Εὐριπίδης,Euripides,Trag.,5th c. B.C.,tlg:cd;tlg:post-e;bcdavasconcelos;cts:perseids;wikidata,004,Heraclidae,,Ἡρακλεῖδαι,urn:cts:greekLit:tlg0006.tlg004,True
0006,Euripides,Εὐριπίδης,Euripides,Trag.,5th c. B.C.,tlg:cd;tlg:post-e;bcdavasconcelos;cts:perseids;wikidata,005,Hippolytus,Hippolytus,Ἱππόλυτος,urn:cts:greekLit:tlg0006.tlg005,True
0006,Euripides,Εὐριπίδης,Euripides,Trag.,5th c. B.C.,tlg:cd;tlg:post-e;bcdavasconcelos;cts:perseids;wikidata,006,Andromache,Andromache,Ἀνδρομάχη,urn:cts:greekLit:tlg0006.tlg006,True
0006,Euripides,Εὐριπίδης,Euripides,Trag.,5th c. B.C.,tlg:cd;tlg:post-e;bcdavasconcelos;cts:perseids;wikidata,007,Hecuba,Hecuba,Ἑκάβη,urn:cts:greekLit:tlg0006.tlg007,True
0006,Euripides,Εὐριπίδης,Euripides,Trag.,5th c. B.C.,tlg:cd;tlg:post-e;bcdavasconcelos;cts:perseids;wikidata,008,Suppliants,The Suppliant Maidens,Ἱκέτιδες,urn:cts:greekLit:tlg0006.tlg008,True
0006,Euripides,Εὐριπίδης,Euripides,Trag.,5th c. B.C.,tlg:cd;tlg:post-e;bcdavasconcelos;cts:perseids;wikidata,009,Heracles,Heracles,Ἡρακλῆς,urn:cts:greekLit:tlg0006.tlg009,True
0006,Euripides,Εὐριπίδης,Euripides,Trag.,5th c. B.C.,tlg:cd;tlg:post-e;bcdavasconcelos;cts:perseids;wikidata,010,Ion,Ion,Ἴων,urn:cts:greekLit:tlg0006.tlg010,True
0006,Euripides,Εὐριπίδης,Euripides,Trag.,5th c. B.C.,tlg:cd;tlg:post-e;bcdavasconcelos;cts:perseids;wikidata,011,Trojan Women,The Trojan Women,Τρῳάδες,urn:cts:greekLit:tlg0006.tlg011,True
0006,Euripides,Εὐριπίδης,Euripides,Trag.,5th c. B.C.,tlg:cd;tlg:post-e;bcdavasconcelos;cts:perseids;wikidata,012,Electra,Electra,Ἠλέκτρα,urn:cts:greekLit:tlg0006.tlg012,True
0006,Euripides,Εὐριπίδης,Euripides,Trag.,5th c. B.C.,tlg:cd;tlg:post-e;bcdavasconcelos;cts:perseids;wikidata,013,Iphigeneia in Taurus,Iphigenia in Tauris,Ἰφιγένεια ἐν Ταύροις,urn:cts:greekLit:tlg0006.tlg013,True
0006,Euripides,Εὐριπίδης,Euripides,Trag.,5th c. B.C.,tlg:cd;tlg:post-e;bcdavasconcelos;cts:perseids;wikidata,014,Helen,Helen,Ἑλένη,urn:cts:greekLit:tlg0006.tlg014,True
0006,Euripides,Εὐριπίδης,Euripides,Trag.,5th c. B.C.,tlg:cd;tlg:post-e;bcdavasconcelos;cts:perseids;wikidata,015,Phoenician Women,The Phoenician Women,Φοίνισσαι,urn:cts:greekLit:tlg0006.tlg015,True
0006,Euripides,Εὐριπίδης,Euripides,Trag.,5th c. B.C.,tlg:cd;tlg:post-e;bcdavasconcelos;cts:perseids;wikidata,016,Orestes,Orestes,Ὀρέστης,urn:cts:greekLit:tlg0006.tlg016,True
0006,Euripides,Εὐριπίδης,Euripides,Trag.,5th c. B.C.,tlg:cd;tlg:post-e;bcdavasconcelos;cts:perseids;wikidata,017,Bacchae,Bacchae,Βάκχαι,urn:cts:greekLit:tlg0006.tlg017,True
0006,Euripides,Εὐριπίδης,Euripides,Trag.,5th c. B.C.,tlg:cd;tlg:post-e;bcdavasconcelos;cts:perseids;wikidata,018,Iphigeneia in Aulis,Iphigenia in Aulis,Ἰφιγένεια ἐν Αὐλίδι,urn:cts:greekLit:tlg0006.tlg018,True
0006,Euripides,Εὐριπίδης,Euripides,Trag.,5th c. B.C.,tlg:cd;tlg:post-e;bcdavasconcelos;cts:perseids;wikidata,019,Rhesus,Rhesus,Ῥῆσος,urn:cts:greekLit:tlg0006.tlg019,True
0006,Euripides,Εὐριπίδης,Euripides,Trag.,5th c. B.C.,tlg:cd;tlg:post-e;bcdavasconcelos;cts:perseids;wikidata,020,Fragmenta (TGF),,,urn:cts:greekLit:tlg0006.tlg020,True
0006,Euripides,Εὐριπίδης,Euripides,Trag.,5th c. B.C.,tlg:cd;tlg:post-e;bcdavasconcelos;cts:perseids;wikidata,021,Cretum (part of Fragmenta Papyracea),,,urn:cts:greekLit:tlg0006.tlg021,False
0006,Euripides,Εὐριπίδης,Euripides,Trag.,5th c. B.C.,tlg:cd;tlg:post-e;bcdavasconcelos;cts:perseids;wikidata,022,Epinicium in Alcibiadem,,,urn:cts:greekLit:tlg0006.tlg022,False
0006,Euripides,Εὐριπίδης,Euripides,Trag.,5th c. B.C.,tlg:cd;tlg:post-e;bcdavasconcelos;cts:perseids;wikidata,023,Fragmenta Phaethontis,,,urn:cts:greekLit:tlg0006.tlg023,False
0006,Euripides,Εὐριπίδης,Euripides,Trag.,5th c. B.C.,tlg:cd;tlg:post-e;bcdavasconcelos;cts:perseids;wikidata,025,Fragmenta Alexandri,,,urn:cts:greekLit:tlg0006.tlg025,False
0006,Euripides,Εὐριπίδης,Euripides,Trag.,5th c. B.C.,tlg:cd;tlg:post-e;bcdavasconcelos;cts:perseids;wikidata,026,Hypsiples Fragmenta,,,urn:cts:greekLit:tlg0006.tlg026,False
0006,Euripides,Εὐριπίδης,Euripides,Trag.,5th c. B.C.,tlg:cd;tlg:post-e;bcdavasconcelos;cts:perseids;wikidata,027,Fragmenta Phrixei,,,urn:cts:greekLit:tlg0006.tlg027,False
0006,Euripides,Εὐριπίδης,Euripides,Trag.,5th c. B.C.,tlg:cd;tlg:post-e;bcdavasconcelos;cts:perseids;wikidata,028,Fragmenta fabulae incertae,,,urn:cts:greekLit:tlg0006.tlg028,False
0006,Euripides,Εὐριπίδης,Euripides,Trag.,5th c. B.C.,tlg:cd;tlg:post-e;bcdavasconcelos;cts:perseids;wikidata,030,Fragmenta Oenei,,,urn:cts:greekLit:tlg0006.tlg030,False
0006,Euripides,Εὐριπίδης,Euripides,Trag.,5th c. B.C.,tlg:cd;tlg:post-e;bcdavasconcelos;cts:perseids;wikidata,031,Epigrammata,,,urn:cts:greekLit:tlg0006.tlg031,False
0006,Euripides,Εὐριπίδης,Euripides,Trag.,5th c. B.C.,tlg:cd;tlg:post-e;bcdavasconcelos;cts:perseids;wikidata,053,Fragmenta,,,urn:cts:greekLit:tlg0006.tlg053,False
0007,Plutarchus,Πλούταρχος,Plutarch,Biogr. et Phil.,1st–2nd c. A.D.,tlg:cd;bcdavasconcelos;cts:perseids;wikidata,001,Theseus,Theseus,Θησεύς,urn:cts:greekLit:tlg0007.tlg001,True
0007,Plutarchus,Πλούταρχος,Plutarch,Biogr. et Phil.,1st–2nd c. A.D.,tlg:cd;bcdavasconcelos;cts:perseids;wikidata,002,Romulus,Romulus,Ῥωμύλος,urn:cts:greekLit:tlg0007.tlg002,True
0007,Plutarchus,Πλούταρχος,Plutarch,Biogr. et Phil.,1st–2nd c. A.D.,tlg:cd;bcdavasconcelos;cts:perseids;wikidata,003,Comparison of Theseus and Romulus,Comparison of Theseus and Romulus,Θησέως καὶ Ῥωμύλου σύγκρισις,urn:cts:greekLit:tlg0007.tlg003,True
0007,Plutarchus,Πλούταρχος,Plutarch,Biogr. et Phil.,1st–2nd c. A.D.,tlg:cd;bcdavasconcelos;cts:perseids;wikidata,004,Lycurgus,Lycurgus,Λυκοῦργος,urn:cts:greekLit:tlg0007.tlg004,True
0007,Plutarchus,Πλούταρχος,Plutarch,Biogr. et Phil.,1st–2nd c. A.D.,tlg:cd;bcdavasconcelos;cts:perseids;wikidata,005,Numa,Numa,Νομᾶς,urn:cts:greekLit:tlg0007.tlg005,True
0007,Plutarchus,Πλούταρχος,Plutarch,Biogr. et Phil.,1st–2nd c. A.D.,tlg:cd;bcdavasconcelos;cts:perseids;wikidata,006,Comparison of Lycurgus and Numa,Comparison of Lycurgus and Numa,Λυκούργου καὶ Νομᾶ σύγκρισις,urn:cts:greekLit:tlg0007.tlg006,True
0007,Plutarchus,Πλούταρχος,Plutarch,Biogr. et Phil.,1st–2nd c. A.D.,tlg:cd;bcdavasconcelos;cts:perseids;wikidata,007,Solon,Solon,Σόλων,urn:cts:greekLit:tlg0007.tlg007,True
0007,Plutarchus,Πλούταρχος,Plutarch,Biogr. et Phil.,1st–2nd c. A.D.,tlg:cd;bcdavasconcelos;cts:perseids;wikidata,008,Publicola,Publicola,Ποπλικόλας,urn:cts:greekLit:tlg0007.tlg008,True
0007,Plutarchus,Πλούταρχος,Plutarch,Biogr. et Phil.,1st–2nd c. A.D.,tlg:cd;bcdavasconcelos;cts:perseids;wikidata,009,Comparison of Solon and Publicola,Comparison of Solon and Publicola,Σόλωνος καὶ Ποπλικόλα σύγκρισις,urn:cts:greekLit:tlg0007.tlg009,True
0007,Plutarchus,Πλούταρχος,Plutarch,Biogr. et Phil.,1st–2nd c. A.D.,tlg:cd;bcdavasconcelos;cts:perseids;wikidata,010,Themistocles,Themistocles,Θεμιστοκλῆς,urn:cts:greekLit:tlg0007.tlg010,True
0007,Plutarchus,Πλούταρχος,Plutarch,Biogr. et Phil.,1st–2nd c. A.D.,tlg:cd;bcdavasconcelos;cts:perseids;wikidata,011,Camillus,Camillus,Κάμιλλος,urn:cts:greekLit:tlg0007.tlg011,True
0007,Plutarchus,Πλούταρχος,Plutarch,Biogr. et Phil.,1st–2nd c. A.D.,tlg:cd;bcdavasconcelos;cts:perseids;wikidata,012,Pericles,Pericles,Περικλῆς,urn:cts:greekLit:tlg0007.tlg012,True
0007,Plutarchus,Πλούταρχος,Plutarch,Biogr. et Phil.,1st–2nd c. A.D.,tlg:cd;bcdavasconcelos;cts:perseids;wikidata,013,Fabius Maximus,Fabius Maximus,Φάβιος Μάξιμος,urn:cts:greekLit:tlg0007.tlg013,True
0007,Plutarchus,Πλούταρχος,Plutarch,Biogr. et Phil.,1st–2nd c. A.D.,tlg:cd;bcdavasconcelos;cts:perseids;wikidata,014,Comparison of Pericles and Fabius Maximus,Comparison of Pericles and Fabius Maximus,Περικλέους καὶ Φαβίου σύγκρισις,urn:cts:greekLit:tlg0007.tlg014,True
0007,Plutarchus,Πλούταρχος,Plutarch,Biogr. et Phil.,1st–2nd c. A.D.,tlg:cd;bcdavasconcelos;cts:perseids;wikidata,015,Alcibiades,Alcibiades,Ἀλκιβιάδης,urn:cts:greekLit:tlg0007.tlg015,True
0007,Plutarchus,Πλούταρχος,Plutarch,Biogr. et Phil.,1st–2nd c. A.D.,tlg:cd;bcdavasconcelos;cts:perseids;wikidata,016,Caius Marcius Coriolanus,Caius Marcius Coriolanus,Γάϊος Μάρκιος,urn:cts:greekLit:tlg0007.tlg016,True
0007,Plutarchus,Πλούταρχος,Plutarch,Biogr. et Phil.,1st–2nd c. A.D.,tlg:cd;bcdavasconcelos;cts:perseids;wikidata,017,Comparison of Alcibiades and Coriolanus,Comparison of Alcibiades and Coriolanus,Ἀλκιβιάδου καὶ Κοριολὰνου σύγκρισις,urn:cts:greekLit:tlg0007.tlg017,True
0007,Plutarchus,Πλούταρχος,Plutarch,Biogr. et Phil.,1st–2nd c. A.D.,tlg:cd;bcdavasconcelos;cts:perseids;wikidata,018,Timoleon,Timoleon,,urn:cts:greekLit:tlg0007.tlg018,True
0007,Plutarchus,Πλούταρχος,Plutarch,Biogr. et Phil.,1st–2nd c. A.D.,tlg:cd;bcdavasconcelos;cts:perseids;wikidata,019,Aemilius Paullus,Aemilius Paulus,,urn:cts:greekLit:tlg0007.tlg019,True
0007,Plutarchus,Πλούταρχος,Plutarch,Biogr. et Phil.,1st–2nd c. A.D.,tlg:cd;bcdavasconcelos;cts:perseids;wikidata,020,Comparison of Timoleon and Aemilius,Comparison of Timoleon and Aemilius,,urn:cts:greekLit:tlg0007.tlg020,True
0007,Plutarchus,Πλούταρχος,Plutarch,Biogr. et Phil.,1st–2nd c. A.D.,tlg:cd;bcdavasconcelos;cts:perseids;wikidata,021,Pelopidas,Pelopidas,Πελοπίδας,urn:cts:greekLit:tlg0007.tlg021,True
0007,Plutarchus,Πλούταρχος,Plutarch,Biogr. et Phil.,1st–2nd c. A.D.,tlg:cd;bcdavasconcelos;cts:perseids;wikidata,022,Marcellus,Marcellus,Μάρκελλος,urn:cts:greekLit:tlg0007.tlg022,True
0007,Plutarchus,Πλούταρχος,Plutarch,Biogr. et Phil.,1st–2nd c. A.D.,tlg:cd;bcdavasconcelos;cts:perseids;wikidata,023,Comparison of Pelopidas and Marcellus,Comparison of Pelopidas and Marcellus,Πελοπίδου καὶ Μαρκέλλου σύγκρισις,urn:cts:greekLit:tlg0007.tlg023,True
0007,Plutarchus,Πλούταρχος,Plutarch,Biogr. et Phil.,1st–2nd c. A.D.,tlg:cd;bcdavasconcelos;cts:perseids;wikidata,024,Aristeides,Aristides,Ἀριστείδης,urn:cts:greekLit:tlg0007.tlg024,True
0007,Plutarchus,Πλούταρχος,Plutarch,Biogr. et Phil.,1st–2nd c. A.D.,tlg:cd;bcdavasconcelos;cts:perseids;wikidata,025,Marcus Cato,Marcus Cato,Μάρκος Κάτων,urn:cts:greekLit:tlg0007.tlg025,True
0007,Plutarchus,Πλούταρχος,Plutarch,Biogr. et Phil.,1st–2nd c. A.D.,tlg:cd;bcdavasconcelos;cts:perseids;wikidata,026,Comparison of Aristides with Marcus Cato,Comparison of Aristides and Marcus Cato,Ἀριστείδου καὶ Κάτωνος σύγκρισις,urn:cts:greekLit:tlg0007.tlg026,True
0007,Plutarchus,Πλούταρχος,Plutarch,Biogr. et Phil.,1st–2nd c. A.D.,tlg:cd;bcdavasconcelos;cts:perseids;wikidata,027,Philopoemen,Philopoemen,,urn:cts:greekLit:tlg0007.tlg027,True
0007,Plutarchus,Πλούταρχος,Plutarch,Biogr. et Phil.,1st–2nd c. A.D.,tlg:cd;bcdavasconcelos;cts:perseids;wikidata,028,Titus Flamininus,Titus Flamininus,,urn:cts:greekLit:tlg0007.tlg028,True
0007,Plutarchus,Πλούταρχος,Plutarch,Biogr. et Phil.,1st–2nd c. A.D.,tlg:cd;bcdavasconcelos;cts:perseids;wikidata,029,Comparison of Philopoemen and Titus,Comparison of Philopoemen and Titus,,urn:cts:greekLit:tlg0007.tlg029,True
0007,Plutarchus,Πλούταρχος,Plutarch,Biogr. et Phil.,1st–2nd c. A.D.,tlg:cd;bcdavasconcelos;cts:perseids;wikidata,030,Pyrrhus,Pyrrhus,,urn:cts:greekLit:tlg0007.tlg030,True
0007,Plutarchus,Πλούταρχος,Plutarch,Biogr. et Phil.,1st–2nd c. A.D.,tlg:cd;bcdavasconcelos;cts:perseids;wikidata,031,Caius Marius,Caius Marius,,urn:cts:greekLit:tlg0007.tlg031,True
0007,Plutarchus,Πλούταρχος,Plutarch,Biogr. et Phil.,1st–2nd c. A.D.,tlg:cd;bcdavasconcelos;cts:perseids;wikidata,032,Lysander,Lysander,Λύσανδρος,urn:cts:greekLit:tlg0007.tlg032,True
0007,Plutarchus,Πλούταρχος,Plutarch,Biogr. et Phil.,1st–2nd c. A.D.,tlg:cd;bcdavasconcelos;cts:perseids;wikidata,033,Sulla,Sulla,Σύλλας,urn:cts:greekLit:tlg0007.tlg033,True
0007,Plutarchus,Πλούταρχος,Plutarch,Biogr. et Phil.,1st–2nd c. A.D.,tlg:cd;bcdavasconcelos;cts:perseids;wikidata,034,Comparison of Lysander and Sulla,Comparison of Lysander and Sulla,Σύγκρισις Λυσάνδρου καὶ Σύλλα,urn:cts:greekLit:tlg0007.tlg034,True
0007,Plutarchus,Πλούταρχος,Plutarch,Biogr. et Phil.,1st–2nd c. A.D.,tlg:cd;bcdavasconcelos;cts:perseids;wikidata,035,Cimon,Cimon,Κίμων,urn:cts:greekLit:tlg0007.tlg035,True
0007,Plutarchus,Πλούταρχος,Plutarch,Biogr. et Phil.,1st–2nd c. A.D.,tlg:cd;bcdavasconcelos;cts:perseids;wikidata,036,Lucullus,Lucullus,Λούκουλλος,urn:cts:greekLit:tlg0007.tlg036,True
0007,Plutarchus,Πλούταρχος,Plutarch,Biogr. et Phil.,1st–2nd c. A.D.,tlg:cd;bcdavasconcelos;cts:perseids;wikidata,037,Comparison of Lucullus and Cimon,Comparison of Lucullus and Cimon,Κίμωνος καὶ Λουκούλλος σύγκρισις,urn:cts:greekLit:tlg0007.tlg037,True
0007,Plutarchus,Πλούταρχος,Plutarch,Biogr. et Phil.,1st–2nd c. A.D.,tlg:cd;bcdavasconcelos;cts:perseids;wikidata,038,Nicias,Nicias,Νικίας,urn:cts:greekLit:tlg0007.tlg038,True
0007,Plutarchus,Πλούταρχος,Plutarch,Biogr. et Phil.,1st–2nd c. A.D.,tlg:cd;bcdavasconcelos;cts:perseids;wikidata,039,Crassus,Crassus,Κράσσος,urn:cts:greekLit:tlg0007.tlg039,True
0007,Plutarchus,Πλούταρχος,Plutarch,Biogr. et Phil.,1st–2nd c. A.D.,tlg:cd;bcdavasconcelos;cts:perseids;wikidata,040,Comparison of Nicias and Crassus,Comparison of Nicias and Crassus,Νικίου καὶ Κράσσου σύγκρισις,urn:cts:greekLit:tlg0007.tlg040,True
0007,Plutarchus,Πλούταρχος,Plutarch,Biogr. et Phil.,1st–2nd c. A.D.,tlg:cd;bcdavasconcelos;cts:perseids;wikidata,041,Eumenes,Eumenes,,urn:cts:greekLit:tlg0007.tlg041,True
0007,Plutarchus,Πλούταρχος,Plutarch,Biogr. et Phil.,1st–2nd c. A.D.,tlg:cd;bcdavasconcelos;cts:perseids;wikidata,042,Sertorius,Sertorius,,urn:cts:greekLit:tlg0007.tlg042,True
0007,Plutarchus,Πλούταρχος,Plutarch,Biogr. et Phil.,1st–2nd c. A.D.,tlg:cd;bcdavasconcelos;cts:perseids;wikidata,043,Comparison of Sertorius and Eumenes,Comparison of Sertorius and Eumenes,,urn:cts:greekLit:tlg0007.tlg043,True
0007,Plutarchus,Πλούταρχος,Plutarch,Biogr. et Phil.,1st–2nd c. A.D.,tlg:cd;bcdavasconcelos;cts:perseids;wikidata,044,Agesilaus,Agesilaus,Ἀγησίλαος,urn:cts:greekLit:tlg0007.tlg044,True
0007,Plutarchus,Πλούταρχος,Plutarch,Biogr. et Phil.,1st–2nd c. A.D.,tlg:cd;bcdavasconcelos;cts:perseids;wikidata,045,Pompey,Pompey,Πομπήϊος,urn:cts:greekLit:tlg0007.tlg045,True
0007,Plutarchus,Πλούταρχος,Plutarch,Biogr. et Phil.,1st–2nd c. A.D.,tlg:cd;bcdavasconcelos;cts:perseids;wikidata,046,Comparison of Agesilaus and Pompey,Comparison of Agesilaus and Pompey,Ἀγησιλάου καὶ Πομπηΐου σύγκρισις,urn:cts:greekLit:tlg0007.tlg046,True
0007,Plutarchus,Πλούταρχος,Plutarch,Biogr. et Phil.,1st–2nd c. A.D.,tlg:cd;bcdavasconcelos;cts:perseids;wikidata,047,Alexander,Alexander,,urn:cts:greekLit:tlg0007.tlg047,True
0007,Plutarchus,Πλούταρχος,Plutarch,Biogr. et Phil.,1st–2nd c. A.D.,tlg:cd;bcdavasconcelos;cts:perseids;wikidata,048,Caesar,Caesar,,urn:cts:greekLit:tlg0007.tlg048,True
0007,Plutarchus,Πλούταρχος,Plutarch,Biogr. et Phil.,1st–2nd c. A.D.,tlg:cd;bcdavasconcelos;cts:perseids;wikidata,049,Phocion,Phocion,,urn:cts:greekLit:tlg0007.tlg049,True
0007,Plutarchus,Πλούταρχος,Plutarch,Biogr. et Phil.,1st–2nd c. A.D.,tlg:cd;bcdavasconcelos;cts:perseids;wikidata,050,Cato Minor,Cato the Younger,,urn:cts:greekLit:tlg0007.tlg050,True
0007,Plutarchus,Πλούταρχος,Plutarch,Biogr. et Phil.,1st–2nd c. A.D.,tlg:cd;bcdavasconcelos;cts:perseids;wikidata,051,Agis et Cleomenes,Agis and Cleomenes,,urn:cts:greekLit:tlg0007.tlg051,True
0007,Plutarchus,Πλούταρχος,Plutarch,Biogr. et Phil.,1st–2nd c. A.D.,tlg:cd;bcdavasconcelos;cts:perseids;wikidata,052,Tiberius et Gaius Gracchus,Tiberius and Caius Gracchus,,urn:cts:greekLit:tlg0007.tlg052,True
0007,Plutarchus,Πλούταρχος,Plutarch,Biogr. et Phil.,1st–2nd c. A.D.,tlg:cd;bcdavasconcelos;cts:perseids;wikidata,053,Comparison of Agis and Cleomenes and the Gracchi,Comparison of Agis and Cleomenes and the Gracchi,,urn:cts:greekLit:tlg0007.tlg053,True
0007,Plutarchus,Πλούταρχος,Plutarch,Biogr. et Phil.,1st–2nd c. A.D.,tlg:cd;bcdavasconcelos;cts:perseids;wikidata,054,Demosthenes,Demosthenes,,urn:cts:greekLit:tlg0007.tlg054,True
0007,Plutarchus,Πλούταρχος,Plutarch,Biogr. et Phil.,1st–2nd c. A.D.,tlg:cd;bcdavasconcelos;cts:perseids;wikidata,055,Cicero,Cicero,,urn:cts:greekLit:tlg0007.tlg055,True
0007,Plutarchus,Πλούταρχος,Plutarch,Biogr. et Phil.,1st–2nd c. A.D.,tlg:cd;bcdavasconcelos;cts:perseids;wikidata,056,Comparison of Demosthenes with Cicero,Comparison of Demosthenes and Cicero,,urn:cts:greekLit:tlg0007.tlg056,True
0007,Plutarchus,Πλούταρχος,Plutarch,Biogr. et Phil.,1st–2nd c. A.D.,tlg:cd;bcdavasconcelos;cts:perseids;wikidata,057,Demetrius,Demetrius,,urn:cts:greekLit:tlg0007.tlg057,True
0007,Plutarchus,Πλούταρχος,Plutarch,Biogr. et Phil.,1st–2nd c. A.D.,tlg:cd;bcdavasconcelos;cts:perseids;wikidata,058,Antonius,Antony,,urn:cts:greekLit:tlg0007.tlg058,True
0007,Plutarchus,Πλούταρχος,Plutarch,Biogr. et Phil.,1st–2nd c. A.D.,tlg:cd;bcdavasconcelos;cts:perseids;wikidata,059,Comparison of Demetrius and Antony,Comparison of Demetrius and Antony,,urn:cts:greekLit:tlg0007.tlg059,True
0007,Plutarchus,Πλούταρχος,Plutarch,Biogr. et Phil.,1st–2nd c. A.D.,tlg:cd;bcdavasconcelos;cts:perseids;wikidata,060,Dion,Dion,,urn:cts:greekLit:tlg0007.tlg060,True
0007,Plutarchus,Πλούταρχος,Plutarch,Biogr. et Phil.,1st–2nd c. A.D.,tlg:cd;bcdavasconcelos;cts:perseids;wikidata,061,Brutus,Brutus,,urn:cts:greekLit:tlg0007.tlg061,True
0007,Plutarchus,Πλούταρχος,Plutarch,Biogr. et Phil.,1st–2nd c. A.D.,tlg:cd;bcdavasconcelos;cts:perseids;wikidata,062,Comparison of Dion and Brutus,Comparison of Dion and Brutus,,urn:cts:greekLit:tlg0007.tlg062,True
0007,Plutarchus,Πλούταρχος,Plutarch,Biogr. et Phil.,1st–2nd c. A.D.,tlg:cd;bcdavasconcelos;cts:perseids;wikidata,063,Aratus,Aratus,,urn:cts:greekLit:tlg0007.tlg063,True
0007,Plutarchus,Πλούταρχος,Plutarch,Biogr. et Phil.,1st–2nd c. A.D.,tlg:cd;bcdavasconcelos;cts:perseids;wikidata,064,Artaxerxes,Artaxerxes,,urn:cts:greekLit:tlg0007.tlg064,True
0007,Plutarchus,Πλούταρχος,Plutarch,Biogr. et Phil.,1st–2nd c. A.D.,tlg:cd;bcdavasconcelos;cts:perseids;wikidata,065,Galba,Galba,,urn:cts:greekLit:tlg0007.tlg065,True
0007,Plutarchus,Πλούταρχος,Plutarch,Biogr. et Phil.,1st–2nd c. A.D.,tlg:cd;bcdavasconcelos;cts:perseids;wikidata,066,Otho,Otho,,urn:cts:greekLit:tlg0007.tlg066,True
0007,Plutarchus,Πλούταρχος,Plutarch,Biogr. et Phil.,1st–2nd c. A.D.,tlg:cd;bcdavasconcelos;cts:perseids;wikidata,067,De liberis educandis,,Περὶ παίδων ἀγωγῆς,urn:cts:greekLit:tlg0007.tlg067,True
0007,Plutarchus,Πλούταρχος,Plutarch,Biogr. et Phil.,1st–2nd c. A.D.,tlg:cd;bcdavasconcelos;cts:perseids;wikidata,068,Quomodo adolescens poetas audire debeat,,Πῶς δεῖ τὸν νέον ποιημάτων ἀκούειν.,urn:cts:greekLit:tlg0007.tlg068,True
0007,Plutarchus,Πλούταρχος,Plutarch,Biogr. et Phil.,1st–2nd c. A.D.,tlg:cd;bcdavasconcelos;cts:perseids;wikidata,069,De recta ratione audiendi,,Περὶ τοῦ ἀκούειν.,urn:cts:greekLit:tlg0007.tlg069,True
0007,Plutarchus,Πλούταρχος,Plutarch,Biogr. et Phil.,1st–2nd c. A.D.,tlg:cd;bcdavasconcelos;cts:perseids;wikidata,070,Quomodo adulator ab amico internoscatur,,Πῶς ἄν τις διακρίνειε τὸν κόλακα τοῦ φίλοῦ,urn:cts:greekLit:tlg0007.tlg070,True
0007,Plutarchus,Πλούταρχος,Plutarch,Biogr. et Phil.,1st–2nd c. A.D.,tlg:cd;bcdavasconcelos;cts:perseids;wikidata,071,Quomodo quis suos in virtute sentiat profectus,,Πῶς ἄν τις αἴσθοιτο ἑαυτοῦ προκόπτοντος ἐπʼ ἀρετή,urn:cts:greekLit:tlg0007.tlg071,True
0007,Plutarchus,Πλούταρχος,Plutarch,Biogr. et Phil.,1st–2nd c. A.D.,tlg:cd;bcdavasconcelos;cts:perseids;wikidata,072,De capienda ex inimicis utilitate,,Πῶς ἄν τις ἀπ’ ἐχθρῶν ὠφελοῖτο,urn:cts:greekLit:tlg0007.tlg072,True
0007,Plutarchus,Πλούταρχος,Plutarch,Biogr. et Phil.,1st–2nd c. A.D.,tlg:cd;bcdavasconcelos;cts:perseids;wikidata,073,De amicorum multitudine,,Περὶ πολυφιλίας,urn:cts:greekLit:tlg0007.tlg073,True
0007,Plutarchus,Πλούταρχος,Plutarch,Biogr. et Phil.,1st–2nd c. A.D.,tlg:cd;bcdavasconcelos;cts:perseids;wikidata,074,De fortuna,,Περὶ τύχης,urn:cts:greekLit:tlg0007.tlg074,True
0007,Plutarchus,Πλούταρχος,Plutarch,Biogr. et Phil.,1st–2nd c. A.D.,tlg:cd;bcdavasconcelos;cts:perseids;wikidata,075,De virtute et vitio,,Περὶ ἀρετῆς καὶ κακιάς,urn:cts:greekLit:tlg0007.tlg075,True
0007,Plutarchus,Πλούταρχος,Plutarch,Biogr. et Phil.,1st–2nd c. A.D.,tlg:cd;bcdavasconcelos;cts:perseids;wikidata,076,Consolatio ad Apollonium,,Πραμυθητικὸς πρὸς Ἀπολλώνιον,urn:cts:greekLit:tlg0007.tlg076,True
0007,Plutarchus,Πλούταρχος,Plutarch,Biogr. et Phil.,1st–2nd c. A.D.,tlg:cd;bcdavasconcelos;cts:perseids;wikidata,077,De tuenda sanitate praecepta,,Ὑγιεινὰ παραγγέλματα,urn:cts:greekLit:tlg0007.tlg077,True
0007,Plutarchus,Πλούταρχος,Plutarch,Biogr. et Phil.,1st–2nd c. A.D.,tlg:cd;bcdavasconcelos;cts:perseids;wikidata,078,Conjugalia Praecepta,,Γαμικὰ παραγγέλματα,urn:cts:greekLit:tlg0007.tlg078,True
